id,index_time,author,description,keywords,license_url,source_file_path,source_file_offset,url,title,domain
"20200327125020/D86du2/hM+mZpxtfOj0c6Q==","Mon Oct 16 12:43:17 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","389930941","https://www.nationalarchives.gov.uk/wp-content/themes/first-world-war/img/thumb-news.jpg","","nationalarchives.gov.uk"
"20200327125059/M7hQwsX6SqVrm4BOcB0w7w==","Mon Oct 16 12:43:21 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","399560359","https://www.nationalarchives.gov.uk/wp-content/themes/first-world-war/img/menu-link.png","","nationalarchives.gov.uk"
"20200327144945/GOZL1Z1XWqF0DjKY+GxVFQ==","Mon Oct 16 13:01:34 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","251078002","https://www.iwm.org.uk/sites/default/files/2018-05/cabinet_war_room_members.png","","iwm.org.uk"
"20200327150338/jPqxl5UkGYv+uYBkBtqHWw==","Mon Oct 16 12:42:54 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","451214036","https://www.museumoflondon.org.uk/application/files/6715/5472/8398/war-plague-fire-gallery.jpg","","museumoflondon.org.uk"
"20200327150442/blA3NgcZVssxAaARntwNIw==","Mon Oct 16 12:43:11 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327150409-www.gov.uk-00012.warc.gz","45068411","https://www.museumoflondon.org.uk/application/files/7915/5499/0423/docklands-at-war-social.jpg","","museumoflondon.org.uk"
"20200327161257/Xlzp/cvLa7csk3H0qr80EQ==","Mon Oct 16 13:00:52 GMT 2023","PO(Phot) Sean Clee, FotoWare fotostation","Members of 40 Commando Royal Marines, conduct a patrol in the Mojave Desert.With nearly 1,000 squares miles of barren, sun scorched desert landscape in which to train, Royal Marines launched themselves into Exercise Black Alligator, which was held in the United States of America.Hundreds of Green Berets from 40 Commando Group made the journey across the Atlantic to hone their war fighting skills in Californias Mojave Desert, an area that provides excellent training opportunities the likes of which are not available in the UK.","","","/host_dir/MW-TNAUKGWA-41399-000-20200327160545-www.gov.uk-00019.warc.gz","363550566","https://rppimages.azureedge.net/-/media/images/army/marketingarmy/banners/desktop/generic/silhouette-940.jpg","SH130043004 45156392.jpg 45156392.jpg","azureedge.net"
"20200327161258/ptlraoIsWBr1adqCfdUF0w==","Mon Oct 16 13:00:52 GMT 2023","PO(Phot) Sean Clee, FotoWare fotostation","Members of 40 Commando Royal Marines, conduct a patrol in the Mojave Desert.With nearly 1,000 squares miles of barren, sun scorched desert landscape in which to train, Royal Marines launched themselves into Exercise Black Alligator, which was held in the United States of America.Hundreds of Green Berets from 40 Commando Group made the journey across the Atlantic to hone their war fighting skills in Californias Mojave Desert, an area that provides excellent training opportunities the likes of which are not available in the UK.","","","/host_dir/MW-TNAUKGWA-41399-000-20200327160545-www.gov.uk-00019.warc.gz","364656718","https://rppimages.azureedge.net/-/media/images/army/marketingarmy/banners/mobile/generic/silhouette-320.jpg","SH130043004 45156392.jpg 45156392.jpg","azureedge.net"
"20200327161300/7OQ00nmkzh2nQvY22lwO+g==","Mon Oct 16 13:00:52 GMT 2023","PO(Phot) Sean Clee, FotoWare fotostation","Members of 40 Commando Royal Marines, conduct a patrol in the Mojave Desert.With nearly 1,000 squares miles of barren, sun scorched desert landscape in which to train, Royal Marines launched themselves into Exercise Black Alligator, which was held in the United States of America.Hundreds of Green Berets from 40 Commando Group made the journey across the Atlantic to hone their war fighting skills in Californias Mojave Desert, an area that provides excellent training opportunities the likes of which are not available in the UK.","","","/host_dir/MW-TNAUKGWA-41399-000-20200327160545-www.gov.uk-00019.warc.gz","366563627","https://rppimages.azureedge.net/-/media/images/army/marketingarmy/banners/tablet/generic/silhouette-738.jpg","SH130043004 45156392.jpg 45156392.jpg","azureedge.net"
"20200327140614/ILIwpoKapacYnr9be10mWQ==","Mon Oct 16 12:45:42 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327134924-www.gov.uk-00007.warc.gz","450840529","https://www.royalmint.com/globalassets/the-royal-mint/images/pages/shop/events/first-world-war-armistice/6-coin-set/first-world-war-centenary-2018-armistice-uk-5-silver-proof-6-coin-set---case-right.jpg","","royalmint.com"
"20200327125107/ZDi2d9zP3BqnNa9e1Ccmzg==","Mon Oct 16 12:43:21 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","402863665","https://www.nationalarchives.gov.uk/wp-content/themes/first-world-war/img/fww-page-banner.jpg","","nationalarchives.gov.uk"
"20200327132232/Iz/8i+EYaDuvUjwYDUFq+Q==","Mon Oct 16 13:04:41 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327130729-www.gov.uk-00003.warc.gz","471460837","https://media.nationalarchives.gov.uk/files/2019/05/ufos-and-cold-war-eventbrite-image.jpg","","nationalarchives.gov.uk"
"20200327140221/bWoXMwZ3qFcZ4Osul7PLMg==","Mon Oct 16 12:45:18 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327134924-www.gov.uk-00007.warc.gz","355252678","https://www.nationalarchives.gov.uk/wp-content/uploads/2015/11/The-Great-War-1914-1918.jpg","","nationalarchives.gov.uk"
"20200327152342/i7Z79oLnIdqRYUPbe1aE2A==","Mon Oct 16 12:48:23 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","344312322","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/hutton-le-hole-war-memorial-renovation1.jpg","","wordpress.com"
"20200327145051/ofK0C+uJ7NKgqbDk3SkbDw==","Mon Oct 16 13:01:41 GMT 2023","","Webley .455 Mark 6 (VI military) (FIR 11492) The Webley Mk V was the standard British service revolver at the outbreak of the First World War. It was one of a series of .455 inch calibre Webley revolvers which were the standard issue pistols of the British Army from 1887 onwards. They were robust and powerful weapons, which gave excellent service until replaced by the handier Enfield No 2 revolver (see FIR 385) in 1932.This particular revo... Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/30034679","","","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","300365549","https://www.iwm.org.uk/sites/default/files/2018-06/1_283.jpg","Webley .455 Mark 6 (VI military)","iwm.org.uk"
"20200327211948/oWIbEB3gpXOcchkp6uT4aw==","Mon Oct 16 13:05:47 GMT 2023","","Self-Portrait in Battledress in an area under bombardment (Art.IWM ART 5255 a) image: A sketch of the artist in tin hat and sheepskin gilet standing up to his ankles in mud; his face with strangelycorpse-like features. He stands holding a sketch pad in one hand and pencil in the other while shells explode like fireworks in the skyabove his head. A line of German prisoners of war led by a British soldier can be seen in the distance. Copyright: � IWM. Original Source: http://www.iwm.org.uk/collections/item/object/20885","","","/host_dir/MW-TNAUKGWA-41399-000-20200327211003-www.gov.uk-00038.warc.gz","311357603","https://media.iwm.org.uk/ciim5/288/62/000000.jpg","Self-Portrait in Battledress in an area under bombardment","iwm.org.uk"
"20200327123045/4gvJNumvIMifo5aIB+oaSA==","Mon Oct 16 12:48:09 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","423261328","https://www.nationalarchives.gov.uk/wp-content/uploads/2014/03/war_f121-250x157.jpg","","nationalarchives.gov.uk"
"20200327132231/N5nsW0DBPRMUsIiRFC3zsw==","Mon Oct 16 13:04:41 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327130729-www.gov.uk-00003.warc.gz","470854383","https://media.nationalarchives.gov.uk/files/2018/06/West-Africa-and-the-First-World-War.jpg","","nationalarchives.gov.uk"
"20200327134424/wTv6GDvfYWZEHt8q3iIksA==","Mon Oct 16 12:38:19 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327134239-www.gov.uk-00006.warc.gz","115327611","https://www.nationalarchives.gov.uk/wp-content/uploads/2015/11/First-World-War-Military-Service-Tribunals.jpg","","nationalarchives.gov.uk"
"20200327150740/RwvLhKlC1N3PZhjmcIerVg==","Mon Oct 16 12:43:39 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327150409-www.gov.uk-00012.warc.gz","275258859","https://www.museumoflondon.org.uk/application/files/2314/5821/6369/War-Plague-and-Fire-activity-sheet.jpg","","museumoflondon.org.uk"
"20200327151936/9qOqU7/T8kws3wbOZmJZPw==","Mon Oct 16 12:47:51 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","117167233","https://northyorkmoorsnationalpark.files.wordpress.com/2016/03/reading-room-war-memorial-plaques-400x340.jpg","","wordpress.com"
"20200327152336/dW41BxUdOPFLgT2COwEhHg==","Mon Oct 16 12:48:22 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","338631897","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/lythe-war-memorial-cleaning-and-re-etching1.jpg","","wordpress.com"
"20200327144839/5ERvpeYVhVBz4hdyOaaykw==","Mon Oct 16 13:01:27 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","209065531","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_1x/public/2017-11/cabinet20war20rooms20during20the20second20world20war20h_007211.jpg?itok=2BOdYFoX","","iwm.org.uk"
"20200327144852/QGzNghmIkyQgFtUmZBfXYA==","Mon Oct 16 13:01:29 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","217389777","https://www.iwm.org.uk/sites/default/files/styles/teaser_tablet_1x/public/2017-11/cabinet20war20rooms20during20the20second20world20war20h_007211.jpg?itok=AzUyBZ-Y","","iwm.org.uk"
"20200327144845/2/rSPK5QHSM7e+xHevvCKg==","Mon Oct 16 13:01:28 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","213952247","https://www.iwm.org.uk/sites/default/files/styles/teaser_desktop_1x/public/2017-11/cabinet20war20rooms20during20the20second20world20war20h_007211.jpg?itok=T9PUPTPF","","iwm.org.uk"
"20200327123108/ZhqDBAxtJda9yiJl2riO0Q==","Mon Oct 16 12:48:11 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","429567761","https://www.nationalarchives.gov.uk/wp-content/uploads/2014/03/shopping-war-game1-250x226.jpg","","nationalarchives.gov.uk"
"20200327152338/7+Igcd6EaEEzCwAhrSWtOw==","Mon Oct 16 12:48:23 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","342920383","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/lastingham-war-memorial-restoration1.jpg?w=150&h=111","","wordpress.com"
"20200327152343/wG+JxjBZZJCOKU/EYwUaHQ==","Mon Oct 16 12:48:24 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","345005449","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/hinderwell-war-memorial-renovation1.jpg?w=150&h=111","","wordpress.com"
"20200327152410/hFoe3nTL/xXec0oC5udzPg==","Mon Oct 16 12:48:27 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","381812432","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/sneaton-war-memorial-cleaning1.jpg?w=150&h=112","","wordpress.com"
"20200327160857/J9Gi21uVeHWrmSUZQbTFCQ==","Mon Oct 16 13:00:24 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327160545-www.gov.uk-00019.warc.gz","162710280","https://www.northyorkmoors.org.uk/__data/assets/image/0010/477550/Pickering-War-Weekend-3-C-Tracey-Phillips.jpg","","northyorkmoors.org.uk"
"20200327145925/NoD59ngIPlPK8RnwBjzxGA==","Mon Oct 16 12:42:21 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","213704594","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_2x/public/2017-11/cabinet20war20rooms20during20the20second20world20war20h_007211.jpg?itok=QyeC1h7b","","iwm.org.uk"
"20200327123026/ORq9X0RE0MIX8BznIfSxWg==","Mon Oct 16 12:48:07 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","418683686","https://www.nationalarchives.gov.uk/wp-content/uploads/2014/03/civil-war-banner-e13947262227321-250x124.jpg","","nationalarchives.gov.uk"
"20200327123028/xEg3HDOWD3yR84OZCfe+wA==","Mon Oct 16 12:48:07 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","419336397","https://www.nationalarchives.gov.uk/wp-content/uploads/2016/02/civil-war-copyright-british-library-400x180.jpg","","nationalarchives.gov.uk"
"20200327123049/ti1EQFag575vdA5o2t3i4Q==","Mon Oct 16 12:48:09 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","424993253","https://www.nationalarchives.gov.uk/wp-content/uploads/2014/03/tug-of-war-e1402068873614-360x178.jpg","","nationalarchives.gov.uk"
"20200327172324/s6wiv4b4PXfqsoDOdtmdyw==","Mon Oct 16 13:00:16 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327171311-www.gov.uk-00023.warc.gz","490038811","https://assets.nhs.uk/prod/images/S_1017_Portuguese-Man-o-War_Z1350060.width-1125_jMcNsBI.jpg","","assets.nhs.uk"
"20200327172620/ztqurEAylP6tVFk7r+B+iw==","Mon Oct 16 12:39:30 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327172357-www.gov.uk-00024.warc.gz","91777945","https://cdn.nationalarchives.gov.uk/blog/wp-content/uploads/2013/09/01165216/records-tommys-war-randal-herley.jpg","","nationalarchives.gov.uk"
"20200327180728/6/vnL+bUn7yrIk16b2rhCQ==","Mon Oct 16 13:04:42 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","329150952","https://cdn.nationalarchives.gov.uk/blog/wp-content/uploads/2014/02/01162506/First-World-War-photo1.jpg","","nationalarchives.gov.uk"
"20200327180732/57vc7gfmMFJ1bNc1/rXPpg==","Mon Oct 16 13:04:42 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","329815545","https://cdn.nationalarchives.gov.uk/blog/wp-content/uploads/2014/01/01162425/operation-war-diary-e1389637491164.jpg","","nationalarchives.gov.uk"
"20200327150415/7uKhm0Kr4PjNmi1p71T8mw==","Mon Oct 16 12:43:06 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327150409-www.gov.uk-00012.warc.gz","9056872","https://www.museumoflondon.org.uk/application/files/8714/9035/3010/War-Scene-at-Queensway-Tube-Station-1941-Joseph-Mato.jpg","","museumoflondon.org.uk"
"20200327152340/vrFwvx61Kt7qVi0AzToJvg==","Mon Oct 16 12:48:23 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","343593342","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/hutton-le-hole-war-memorial-renovation1.jpg?w=150&h=112","","wordpress.com"
"20200327172231/o+DY3X8dcUUMkqu4a35Hbw==","Mon Oct 16 13:00:10 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327171311-www.gov.uk-00023.warc.gz","432006014","https://assets.nhs.uk/prod/images/S_1017_Portuguese-Man-o-War_Z1350060.width-320_6HRMzPG.jpg","","assets.nhs.uk"
"20200327172231/vCN/leammBAx4AeVaXX6OQ==","Mon Oct 16 13:00:10 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327171311-www.gov.uk-00023.warc.gz","432167666","https://assets.nhs.uk/prod/images/S_1017_Portuguese-Man-o-War_Z1350060.width-510_49RlQeU.jpg","","assets.nhs.uk"
"20200327172236/PxlTMFzL49ABXP84jvJxyQ==","Mon Oct 16 13:00:11 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327171311-www.gov.uk-00023.warc.gz","434752673","https://assets.nhs.uk/prod/images/S_1017_Portuguese-Man-o-War_Z1350060.width-1534_7rXuQKo.jpg","","assets.nhs.uk"
"20200327180716/5u8hcMaNYetynYvI7rECAA==","Mon Oct 16 13:04:40 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","320928428","https://cdn.nationalarchives.gov.uk/blog/wp-content/uploads/2014/06/01163025/first-world-war-poems-e1403524586641.jpg","","nationalarchives.gov.uk"
"20200327200653/Rr07IRdr343+R+phBVWKRg==","Mon Oct 16 12:55:10 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","217771132","https://www.iwm.org.uk/sites/default/files/2017-11/main20corridor20churchill20war20rooms.jpg","","iwm.org.uk"
"20200327140603/2BOvIaB2VvYTPuPQA2/vPg==","Mon Oct 16 12:45:41 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327134924-www.gov.uk-00007.warc.gz","448028631","https://www.nationalarchives.gov.uk/wp-content/uploads/2014/03/the-art-of-war-banner-e1397053803198-250x181.jpg","","nationalarchives.gov.uk"
"20200327151935/HXhPYS9KaQBP8X45dBEXTQ==","Mon Oct 16 12:47:51 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","116832307","https://northyorkmoorsnationalpark.files.wordpress.com/2016/03/reading-room-war-memorial-plaques-400x340.jpg?w=300&h=255","","wordpress.com"
"20200327151936/n6ivcFKcmBCNxPshO0SRPw==","Mon Oct 16 12:47:51 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","117292374","https://northyorkmoorsnationalpark.files.wordpress.com/2016/03/reading-room-war-memorial-plaques-400x340.jpg?w=150&h=128","","wordpress.com"
"20200327152350/t3MoXYu4Y3TZU87H4t49sQ==","Mon Oct 16 12:48:25 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","350084430","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/lythe-war-memorial-cleaning-and-re-etching1.jpg?w=150&h=112","","wordpress.com"
"20200327152351/1rGfKhgPqhFH3X/edVBjdg==","Mon Oct 16 12:48:25 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","355146656","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/st-johns-fangdale-beck-restoration-of-war-memorial-and-new-gate1.jpg","","wordpress.com"
"20230908143533/s2/cX14a9JCqQcwYRKmVpQ==","Wed Oct 18 14:16:24 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-64115-000-20230908142539-www.gov.uk-00004.warc.gz","410024261","https://www.visitengland.com/sites/default/files/styles/map_pin_image/public/english-civil-war-city-re-enactors.jpg?itok=UaEGNyVx","","visitengland.com"
"20230908222655/KH6BdXHSRaK9l8hiFtzaPQ==","Wed Oct 18 14:30:02 GMT 2023","Alessandro Nassiri","2009Modelli Leonardo©ALESSANDRO NASSIRI","","","/host_dir/MW-TNAUKGWA-64115-000-20230908221933-www.gov.uk-00037.warc.gz","479261161","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/fig-10-covered-war-chariot-by-giovenale-argan-rsz.jpg","modello leonardo","sciencemuseum.ac.uk"
"20230908222658/AVlPSUL7+pNK6OcVQ3myyA==","Wed Oct 18 14:30:02 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-64115-000-20230908221933-www.gov.uk-00037.warc.gz","483680535","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/fig-11-covered-war-chariot-by-giovenale-argan-rsz.jpg","","sciencemuseum.ac.uk"
"20200327123051/p8swiC5TXGpCDxNHETUg/g==","Mon Oct 16 12:48:09 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","426102009","https://www.nationalarchives.gov.uk/wp-content/uploads/2014/03/mohn-pre-war-air20-436711-e1402058786129-360x180.jpg","","nationalarchives.gov.uk"
"20200327172232/1W6Gie/XOEtFWIyPTLGBjA==","Mon Oct 16 13:00:10 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327171311-www.gov.uk-00023.warc.gz","432492051","https://assets.nhs.uk/prod/images/S_1017_Portuguese-Man-o-War_Z1350060.width-640_8uap4DR.jpg","","assets.nhs.uk"
"20200327172232/qN+WEvdm7fYSCi6oG5jZDA==","Mon Oct 16 13:00:11 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327171311-www.gov.uk-00023.warc.gz","432690132","https://assets.nhs.uk/prod/images/S_1017_Portuguese-Man-o-War_Z1350060.width-1019_yifA0S1.jpg","","assets.nhs.uk"
"20200327191851/Rp0F+m7roOTxilBIHNLPYA==","Mon Oct 16 13:16:14 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327191648-www.gov.uk-00032.warc.gz","48028138","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/210540/thumbnail_imperial-war-museum-letter.pdf.png","","service.gov.uk"
"20200327191853/+uiwzna4ySz8hU+NRD1cYg==","Mon Oct 16 13:16:14 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327191648-www.gov.uk-00032.warc.gz","48401203","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/210541/thumbnail_imperial-war-museum-zannex.pdf.png","","service.gov.uk"
"20200327201922/eUu6890dwU75ThlDKE+vFQ==","Mon Oct 16 12:40:14 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327201751-www.gov.uk-00035.warc.gz","23441452","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_1x/public/2019-10/churchill_war_rooms_.jpg?itok=kpQbENze","","iwm.org.uk"
"20200327220144/2LN+jNqlLpPVIadERIDAxA==","Mon Oct 16 13:14:30 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327215614-www.gov.uk-00041.warc.gz","189932265","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/470054/thumbnail_war-on-want-fashion.pdf.png","","service.gov.uk"
"20200327222831/BomcuAbU86eR41dGtG4T1Q==","Mon Oct 16 12:57:35 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327222618-www.gov.uk-00044.warc.gz","69019092","https://www.museumoflondon.org.uk/application/files/7114/7453/5186/Richard-Moore-runs-towards-an-explosion-during-the-Second-World-War.jpg","","museumoflondon.org.uk"
"20200327143518/d9n+E1jvulvLmdDtGnPqhw==","Mon Oct 16 13:13:21 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","294639277","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_1x/public/2018-05/cabinet_war_room_members.png?itok=OCmzbJYO","","iwm.org.uk"
"20200327143618/DLGPKU74D8GNMToHciRzJQ==","Mon Oct 16 13:13:29 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","359994903","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_2x/public/2018-05/cabinet_war_room_members.png?itok=coUVJjxL","","iwm.org.uk"
"20200327172232/RY4cqv1xAirwnO9FcEN36Q==","Mon Oct 16 13:00:11 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327171311-www.gov.uk-00023.warc.gz","432766610","https://assets.nhs.uk/prod/images/S_1017_Portuguese-Man-o-War_Z1350060.width-767_BNu9Y8B.jpg","","assets.nhs.uk"
"20200327181221/1Vn1zdWNldChFj5OLw37JQ==","Mon Oct 16 12:40:10 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327181203-www.gov.uk-00028.warc.gz","16671021","https://www.kew.org/sites/default/files/styles/multiple_info_item/public/2019-02/ID_081018_0581.jpg?itok=rE07wAR0","","kew.org"
"20200327201920/zOOO27vUuh2ufLB3LJ0jww==","Mon Oct 16 12:40:14 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327201751-www.gov.uk-00035.warc.gz","23279196","https://www.iwm.org.uk/sites/default/files/styles/teaser_desktop_1x/public/2019-10/churchill_war_rooms_.jpg?itok=1knouDLx","","iwm.org.uk"
"20200327201930//YduoN/rLqIZZqRPYBBthw==","Mon Oct 16 12:40:15 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327201751-www.gov.uk-00035.warc.gz","32119851","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_2x/public/2019-10/churchill_war_rooms_.jpg?itok=3oXNsmVX","","iwm.org.uk"
"20200327143555/17miHKdJaRWCDFDXhwWirQ==","Mon Oct 16 13:13:26 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","342346309","https://www.iwm.org.uk/sites/default/files/styles/teaser_tablet_1x/public/2018-05/cabinet_war_room_members.png?itok=ChhgmB_C","","iwm.org.uk"
"20200327161021/wvtyz+cCnOhwKv8u+E1KJQ==","Mon Oct 16 13:00:34 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327160545-www.gov.uk-00019.warc.gz","233772616","https://www.army.mod.uk/media/1801/war-fighting-army.jpg?center=0.25609756097560976,0.49431818181818182&mode=crop&width=1440&height=518&rnd=131540056460000000","","army.mod.uk"
"20200327203946/x1/Z78nRtthqq3nQOM3GxA==","Mon Oct 16 13:06:09 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","221674670","https://www.iwm.org.uk/sites/default/files/styles/teaser_tablet_1x/public/2018-01/iwmlondon_first_world_war_galleries.jpg?itok=jFQTCwzR","","iwm.org.uk"
"20200327204400/Y+wzDgyhrJeq+Om/xKiY/Q==","Mon Oct 16 13:06:29 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","319744965","https://www.rmg.co.uk/sites/default/files/styles/tile_small/public/War%20boats%20-%20Hodges_0.png?itok=EHe9cavN","","rmg.co.uk"
"20200327220149/jBylJN2lN0vsircSWcigYQ==","Mon Oct 16 13:14:30 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327215614-www.gov.uk-00041.warc.gz","192493173","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/370615/thumbnail_war-on-want-all-we-can.pdf.png","","service.gov.uk"
"20200327221554/CoHX9vPR578EccikLGqh0Q==","Mon Oct 16 13:16:30 GMT 2023","","","","","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","461097807","https://www.iwm.org.uk/sites/default/files/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201%20%281%29.jpg","","iwm.org.uk"
